Yr,Mon,Day,Hr,Min,CH4,C2H6
2012,12,14,19,25,1949.63,3.02532
2012,12,14,19,30,1956.54,3.22041
2012,12,14,19,35,1954.23,3.14867
2012,12,14,19,40,1958.3,3.22047
2012,12,14,19,45,1961.24,3.32725
2012,12,14,19,50,1953.82,3.10353
2012,12,14,19,55,1954.72,3.24035
2012,12,14,20,0,1957.53,3.18596
2012,12,14,20,5,1960.8,3.44175
2012,12,14,20,10,1962.36,3.42845
2012,12,14,20,15,1967.68,3.52995
2012,12,14,20,20,1966.92,3.57347
2012,12,14,20,25,1972.25,3.78161
2012,12,14,20,30,1977.17,3.92135
2012,12,14,20,35,1979.35,3.96755
2012,12,14,20,40,1981.43,4.01046
2012,12,14,20,45,1987.11,4.0441
2012,12,14,20,50,1990.46,4.29762
2012,12,14,20,55,1984.16,4.09799
2012,12,14,21,0,2009.98,4.60376
2012,12,14,21,5,2015.2,4.84551
2012,12,14,21,10,2026.72,5.11206
2012,12,14,21,15,2032.72,5.24328
2012,12,14,21,20,2018.86,4.76616
2012,12,14,21,25,2019.42,4.65418
2012,12,14,21,30,2025.34,4.79185
2012,12,14,21,35,2039.1,5.20555
2012,12,14,21,40,2031,5.01369
2012,12,14,21,45,2041.47,5.2345
2012,12,14,21,50,2051.03,5.57188
2012,12,14,21,55,2059.51,5.6444
2012,12,14,22,0,2064.25,5.76907
2012,12,14,22,5,2058.11,5.81397
2012,12,14,22,10,2060.37,5.81386
2012,12,14,22,15,2078.37,6.27659
2012,12,14,22,20,2098.97,6.78156
2012,12,14,22,25,2095.52,6.77643
2012,12,14,22,30,2090.47,6.64347
2012,12,14,22,35,2096.15,6.67314
2012,12,14,22,40,2078.1,6.3792
2012,12,14,22,45,2058.11,6.04727
2012,12,14,22,50,2043.39,5.75497
2012,12,14,22,55,2066.18,6.32489
2012,12,14,23,0,2048.81,6.26447
2012,12,14,23,5,2027.69,5.8714
2012,12,14,23,10,2014.65,5.63533
2012,12,14,23,15,2000.78,5.36452
2012,12,14,23,20,1998.21,5.38022
2012,12,14,23,25,2001.19,5.48444
2012,12,14,23,30,2004.65,5.62065
2012,12,14,23,35,2003.79,5.74751
2012,12,14,23,40,1998.89,5.57687
2012,12,14,23,45,2013.56,5.86852
2012,12,14,23,50,2040.9,6.45066
2012,12,14,23,55,2048.26,6.6178
2012,12,15,0,0,2047.93,6.79216
2012,12,15,0,5,2035.62,6.50278
2012,12,15,0,10,2059.65,7.10721
2012,12,15,0,15,2119.56,8.25071
2012,12,15,0,20,2103.48,8.03413
2012,12,15,0,25,2115.55,8.10664
2012,12,15,0,30,2135.43,8.79534
2012,12,15,0,35,2126.16,8.58248
2012,12,15,0,40,2088.1,7.52903
2012,12,15,0,45,2103.76,7.87854
2012,12,15,0,50,2102.83,7.76914
2012,12,15,0,55,2138.12,8.71162
2012,12,15,1,0,2134.25,8.61225
2012,12,15,1,5,2134.21,8.52066
2012,12,15,1,10,2134.51,8.59816
2012,12,15,1,15,2136.51,8.69196
2012,12,15,1,20,2134.04,8.51708
2012,12,15,1,25,2137.77,8.72313
2012,12,15,1,30,2164.21,9.45458
2012,12,15,1,35,2163.64,9.46441
2012,12,15,1,40,2154.87,9.3807
2012,12,15,1,45,2135.54,8.77726
2012,12,15,1,50,2130.56,8.73571
2012,12,15,1,55,2124.65,8.60647
2012,12,15,2,0,2129.73,8.7057
2012,12,15,2,5,2137.02,8.94762
2012,12,15,2,10,2127.53,8.68898
2012,12,15,2,15,2113.78,8.27953
2012,12,15,2,20,2109.22,8.27243
2012,12,15,2,25,2107.9,8.27727
2012,12,15,2,30,2102.9,8.35729
2012,12,15,2,35,2112.89,8.36391
2012,12,15,2,40,2132.02,8.84346
2012,12,15,2,45,2136.92,9.02543
2012,12,15,2,50,2132.79,8.91114
2012,12,15,2,55,2139.87,9.16725
2012,12,15,3,0,2126.79,8.93286
2012,12,15,3,5,2120.6,8.59127
2012,12,15,3,10,2111.02,8.2958
2012,12,15,3,15,2107.96,8.29387
2012,12,15,3,20,2103.23,8.17303
2012,12,15,3,25,2113.18,8.43114
2012,12,15,3,30,2105.72,8.3698
2012,12,15,3,35,2115.95,8.28611
2012,12,15,3,40,2137.38,8.81934
2012,12,15,3,45,2145.46,9.06799
2012,12,15,3,50,2149.8,9.1699
2012,12,15,3,55,2184.25,9.89747
2012,12,15,4,0,2188.11,9.95937
2012,12,15,4,5,2185.26,10.0125
2012,12,15,4,10,2175.03,9.78521
2012,12,15,4,15,2163.48,9.67601
2012,12,15,4,20,2164.48,9.65327
2012,12,15,4,25,2127.18,8.89567
2012,12,15,4,30,2123.26,8.63786
2012,12,15,4,35,2162.76,9.56232
2012,12,15,4,40,2147.7,9.14844
2012,12,15,4,45,2149.49,9.07103
2012,12,15,4,50,2138.74,9.02067
2012,12,15,4,55,2135.24,8.88236
2012,12,15,5,0,2153.93,9.37728
2012,12,15,5,5,2139.64,9.00408
2012,12,15,5,10,2127.7,8.73823
2012,12,15,5,15,2134.72,8.8709
2012,12,15,5,20,2149.39,9.1772
2012,12,15,5,25,2156.1,9.33597
2012,12,15,5,30,2158.14,9.43805
2012,12,15,5,35,2186.22,10.0876
2012,12,15,5,40,2178.27,9.89366
2012,12,15,5,45,2179.73,9.69117
2012,12,15,5,50,2200.13,10.2258
2012,12,15,5,55,NA,10.3671
2012,12,15,6,0,2200.22,10.3218
2012,12,15,6,5,2187.8,10.2815
2012,12,15,6,10,2194.77,10.1643
2012,12,15,6,15,2167.99,9.92462
2012,12,15,6,20,2209.95,10.5126
2012,12,15,6,25,2226.98,10.9754
2012,12,15,6,30,2264.87,11.8547
2012,12,15,6,35,2237.29,11.3314
2012,12,15,6,40,2212.32,10.5456
2012,12,15,6,45,2181.66,9.82369
2012,12,15,6,50,2118.26,8.20557
2012,12,15,6,55,2102.39,7.80414
2012,12,15,7,0,2093.12,7.51827
2012,12,15,7,5,2170.06,9.3234
2012,12,15,7,10,2252.89,11.5646
2012,12,15,7,15,2280.75,12.3542
2012,12,15,7,20,2277.89,12.2911
2012,12,15,7,25,2198.37,10.5183
2012,12,15,7,30,2214.94,10.7278
2012,12,15,7,35,2188.78,10.1441
2012,12,15,7,40,2153.48,9.20221
2012,12,15,7,45,2255.6,11.5229
2012,12,15,7,50,2255.59,11.4789
2012,12,15,7,55,2221.84,10.7624
2012,12,15,8,0,2216.2,10.6409
2012,12,15,8,5,2223.03,10.9351
2012,12,15,8,10,2225.18,10.9369
2012,12,15,8,15,2193.33,10.7014
2012,12,15,8,20,2091.28,7.53611
2012,12,15,8,25,2139.82,8.53483
2012,12,15,8,30,2235.65,10.892
2012,12,15,8,35,2243.96,11.4191
2012,12,15,8,40,2233.65,11.021
2012,12,15,8,45,2135.16,8.9319
2012,12,15,8,50,2163.87,9.19455
2012,12,15,8,55,2222.33,10.4432
2012,12,15,9,0,2161.2,9.1039
2012,12,15,9,5,2126.39,8.51112
2012,12,15,9,10,2128.18,8.39947
2012,12,15,9,15,2141.86,9.38585
2012,12,15,9,20,2186.12,9.93893
2012,12,15,9,25,2164.33,9.3403
2012,12,15,9,30,2184.16,10.039
2012,12,15,9,35,2260.4,12.1891
2012,12,15,9,40,2171.75,9.94248
2012,12,15,9,45,2134.2,8.53523
2012,12,15,9,50,2146.06,8.91064
2012,12,15,9,55,2160.43,9.41055
2012,12,15,10,0,2147.6,8.79916
2012,12,15,10,5,2178.51,9.72839
2012,12,15,10,10,2175.58,10.0289
2012,12,15,10,15,2113.42,8.1652
2012,12,15,10,20,2103.83,7.64899
2012,12,15,10,25,2157.95,9.19545
2012,12,15,10,30,2188.3,9.94489
2012,12,15,10,35,2231.68,10.8393
2012,12,15,10,40,2247.56,11.4378
2012,12,15,10,45,2194.17,10.1183
2012,12,15,10,50,2140.05,8.86233
2012,12,15,10,55,2103.49,7.62796
2012,12,15,11,0,2072.17,6.80592
2012,12,15,11,5,2070.33,6.7682
2012,12,15,11,10,2071.57,6.82392
2012,12,15,11,15,2057.93,6.4949
2012,12,15,11,20,2050.8,6.37708
2012,12,15,11,25,2038.55,6.16759
2012,12,15,11,30,2023.18,5.7219
2012,12,15,11,35,2015.4,5.4151
2012,12,15,11,40,2014.95,5.37815
2012,12,15,11,45,2009.31,5.25653
2012,12,15,11,50,2001.08,5.03185
2012,12,15,11,55,1995.8,4.94696
2012,12,15,12,0,1987.42,4.6867
2012,12,15,12,5,1986.95,4.62932
2012,12,15,12,10,1988.52,4.60142
2012,12,15,12,15,1994.8,4.73754
2012,12,15,12,20,1995.07,4.68819
2012,12,15,12,25,2000.49,4.81781
2012,12,15,12,30,1996.09,4.76976
2012,12,15,12,35,1983.92,4.52149
2012,12,15,12,40,1987.89,4.56418
2012,12,15,12,45,1997.01,4.74636
2012,12,15,12,50,1989.81,4.68363
2012,12,15,12,55,1983.84,4.48719
2012,12,15,13,0,1981.43,4.45571
2012,12,15,13,5,1976.14,4.40277
2012,12,15,13,10,1973.62,4.2956
2012,12,15,13,15,1964.52,4.20922
2012,12,15,13,20,1968.75,4.25384
2012,12,15,13,25,1966.74,4.18347
2012,12,15,13,30,1961.13,4.02512
2012,12,15,13,35,1961.15,3.99219
2012,12,15,13,40,1954.58,3.88868
2012,12,15,13,45,1956.89,3.95759
2012,12,16,0,20,NA,4.37396
2012,12,16,0,25,NA,3.82843
2012,12,16,0,30,NA,4.25831
2012,12,16,0,35,NA,3.67365
2012,12,16,0,40,NA,4.18002
2012,12,16,0,45,NA,3.94101
2012,12,16,0,50,NA,4.27324
2012,12,16,0,55,NA,4.05634
2012,12,16,1,0,NA,3.94944
2012,12,16,1,5,NA,3.67043
2012,12,16,1,10,NA,3.44045
2012,12,16,1,15,NA,3.17286
2012,12,16,1,20,NA,3.32687
2012,12,16,1,25,NA,3.17323
2012,12,16,1,30,NA,3.18179
2012,12,16,1,35,NA,3.28686
2012,12,16,1,40,NA,3.36642
2012,12,16,1,45,NA,3.02193
2012,12,16,1,50,NA,3.10915
2012,12,16,1,55,NA,3.41482
2012,12,16,2,0,NA,3.16754
2012,12,16,2,5,NA,3.26088
2012,12,16,2,10,NA,3.19459
2012,12,16,2,15,NA,3.52094
2012,12,16,2,20,NA,3.99938
2012,12,16,2,25,NA,3.77234
2012,12,16,2,30,NA,3.49012
2012,12,16,2,35,NA,3.58729
2012,12,16,2,40,NA,3.17794
2012,12,16,2,45,NA,3.27429
2012,12,16,2,50,NA,3.44472
2012,12,16,2,55,NA,3.21332
2012,12,16,3,0,NA,2.95061
2012,12,16,3,5,NA,3.38382
2012,12,16,3,10,NA,3.12052
2012,12,16,3,15,NA,2.90661
2012,12,16,3,20,NA,3.16676
2012,12,16,3,25,NA,3.3914
2012,12,16,3,30,NA,3.30793
2012,12,16,3,35,NA,3.37864
2012,12,16,3,40,NA,3.07751
2012,12,16,3,45,NA,3.70022
2012,12,16,3,50,NA,3.12889
2012,12,16,3,55,NA,3.23256
2012,12,16,4,0,NA,3.75053
2012,12,16,4,5,NA,3.87867
2012,12,16,4,10,NA,3.91181
2012,12,16,4,15,NA,3.74007
2012,12,16,4,20,NA,3.27106
2012,12,16,4,25,NA,3.66037
2012,12,16,4,30,NA,2.96718
2012,12,16,4,35,NA,2.79933
2012,12,16,4,40,NA,2.84589
2012,12,16,4,45,NA,2.88218
2012,12,16,4,50,NA,3.02351
2012,12,16,4,55,NA,2.83177
2012,12,16,5,0,NA,2.9775
2012,12,16,5,5,NA,3.32281
2012,12,16,5,10,NA,3.19146
2012,12,16,5,15,NA,2.95667
2012,12,16,5,20,NA,3.10572
2012,12,16,5,25,NA,3.43396
2012,12,16,5,30,NA,2.64037
2012,12,16,5,35,NA,2.77006
2012,12,16,5,40,NA,2.86937
2012,12,16,5,45,NA,2.98207
2012,12,16,5,50,NA,2.83201
2012,12,16,5,55,NA,2.82059
2012,12,16,6,0,NA,2.77799
2012,12,16,6,5,NA,3.15232
2012,12,16,6,10,NA,2.96556
2012,12,16,6,15,NA,2.96708
2012,12,16,6,20,NA,2.71914
2012,12,16,6,25,NA,2.85432
2012,12,16,6,30,NA,2.9278
2012,12,16,6,35,NA,3.21368
2012,12,16,6,40,NA,2.62676
2012,12,16,6,45,NA,2.80331
2012,12,16,6,50,NA,3.16238
2012,12,16,6,55,NA,2.94087
2012,12,16,7,0,NA,3.20456
2012,12,16,7,5,NA,3.09245
2012,12,16,7,10,NA,3.27155
2012,12,16,7,15,NA,3.31977
2012,12,16,7,20,NA,3.39253
2012,12,16,7,25,NA,3.2257
2012,12,16,7,30,NA,3.12694
2012,12,16,7,35,NA,2.85548
2012,12,16,7,40,NA,3.13801
2012,12,16,7,45,NA,2.7211
2012,12,16,7,50,NA,3.00332
2012,12,16,7,55,NA,2.90259
2012,12,16,8,0,NA,3.07495
2012,12,16,8,5,NA,2.99947
2012,12,16,8,10,NA,3.01767
2012,12,16,8,15,NA,3.00014
2012,12,16,8,20,NA,2.90487
2012,12,16,8,25,NA,3.03032
2012,12,16,8,30,NA,3.10486
2012,12,16,8,35,NA,2.8968
2012,12,16,8,40,NA,3.07445
2012,12,16,8,45,NA,3.32054
2012,12,16,8,50,NA,3.57211
2012,12,16,8,55,NA,3.23875
2012,12,16,9,0,NA,3.55529
2012,12,16,9,5,NA,3.32508
2012,12,16,9,10,NA,3.39097
2012,12,16,9,15,NA,3.71904
2012,12,16,9,20,NA,2.93457
2012,12,16,9,25,NA,3.27962
2012,12,16,9,30,NA,3.51162
2012,12,16,9,35,NA,2.86475
2012,12,16,9,40,NA,3.27224
2012,12,16,9,45,NA,3.40884
2012,12,16,9,50,NA,3.46898
2012,12,16,9,55,NA,3.21315
2012,12,16,10,0,NA,3.67087
2012,12,16,10,5,NA,3.49225
2012,12,16,10,10,NA,3.52473
2012,12,16,10,15,NA,3.36943
2012,12,16,10,20,NA,3.15084
2012,12,16,10,25,NA,3.116
2012,12,16,10,30,NA,3.40868
2012,12,16,10,35,NA,3.32139
2012,12,16,10,40,NA,3.37246
2012,12,16,10,45,NA,3.58058
2012,12,16,10,50,NA,3.25374
2012,12,16,10,55,NA,3.138
2012,12,16,11,0,NA,3.62689
2012,12,16,11,5,NA,3.65824
2012,12,16,11,10,NA,3.03502
2012,12,16,11,15,NA,3.38688
2012,12,16,11,20,NA,3.29434
2012,12,16,11,25,NA,3.27738
2012,12,16,11,30,NA,3.31973
2012,12,16,11,35,NA,3.09535
2012,12,16,11,40,NA,3.18013
2012,12,16,11,45,NA,3.19454
2012,12,16,11,50,NA,3.31994
2012,12,16,11,55,NA,3.50141
2012,12,16,12,0,NA,3.25136
2012,12,16,12,5,NA,3.04249
2012,12,16,12,10,NA,3.42589
2012,12,16,12,15,NA,3.8646
2012,12,16,12,20,NA,4.14618
2012,12,16,12,25,NA,3.63449
2012,12,16,12,30,NA,3.56797
2012,12,16,12,35,NA,3.99969
2012,12,16,12,40,NA,3.69481
2012,12,16,12,45,NA,3.92449
2012,12,16,12,50,NA,3.64964
2012,12,16,12,55,NA,3.02987
2012,12,16,13,0,NA,3.21677
2012,12,16,13,5,NA,3.43147
2012,12,16,13,10,NA,2.87683
2012,12,16,13,15,NA,3.48343
2012,12,16,13,20,NA,3.46323
2012,12,16,13,25,NA,3.37354
2012,12,16,13,30,NA,3.27222
2012,12,16,13,35,NA,3.48671
2012,12,16,13,40,NA,3.73391
2012,12,16,13,45,NA,3.64261
2012,12,16,13,50,NA,4.02535
2012,12,16,13,55,NA,3.70868
2012,12,16,14,0,NA,3.21902
2012,12,16,14,5,NA,3.15463
2012,12,16,14,10,NA,3.59023
2012,12,16,14,15,NA,3.19092
2012,12,16,14,20,NA,3.21363
2012,12,16,14,25,NA,3.11703
2012,12,16,14,30,NA,3.40267
2012,12,16,14,35,NA,3.72377
2012,12,16,14,40,NA,3.65874
2012,12,16,14,45,NA,4.08176
2012,12,16,14,50,NA,4.24354
2012,12,16,14,55,NA,4.26314
2012,12,16,15,0,NA,4.43208
2012,12,16,15,5,NA,4.61514
2012,12,16,15,10,NA,4.97113
2012,12,16,15,15,NA,4.54577
2012,12,16,15,20,NA,3.27914
2012,12,16,15,25,NA,3.25552
2012,12,16,15,30,NA,4.02663
2012,12,16,15,35,NA,4.15825
2012,12,16,15,40,NA,3.53966
2012,12,16,15,45,NA,3.36638
2012,12,16,15,50,NA,3.89947
2012,12,16,15,55,NA,3.89413
2012,12,16,16,0,NA,3.59389
2012,12,16,16,5,NA,4.25584
2012,12,16,16,10,NA,3.52538
2012,12,16,16,15,NA,3.41644
2012,12,16,16,20,NA,3.28197
2012,12,16,16,25,NA,3.52066
2012,12,16,16,30,NA,3.73144
2012,12,16,16,35,NA,3.41966
2012,12,16,16,40,NA,4.30698
2012,12,16,16,45,NA,3.4232
2012,12,16,16,50,NA,3.83393
2012,12,16,16,55,NA,3.79747
2012,12,16,17,0,NA,3.079
2012,12,16,17,5,NA,3.44509
2012,12,16,17,10,NA,3.54616
2012,12,16,17,15,NA,3.62719
2012,12,16,17,20,NA,3.18559
2012,12,16,17,25,NA,3.08473
2012,12,16,17,30,NA,3.51434
2012,12,16,17,35,NA,3.16758
2012,12,16,17,40,NA,3.31477
2012,12,16,17,45,NA,3.40737
2012,12,16,17,50,NA,3.28132
2012,12,16,17,55,NA,3.31041
2012,12,16,18,0,NA,3.29272
2012,12,16,18,5,NA,3.44874
2012,12,16,18,10,NA,3.37464
2012,12,16,18,15,NA,3.43225
2012,12,16,18,20,NA,3.37845
2012,12,16,18,25,NA,3.8435
2012,12,16,18,30,NA,3.18015
2012,12,16,18,35,NA,3.40175
2012,12,16,18,40,NA,3.59029
2012,12,16,18,45,NA,3.75729
2012,12,16,18,50,NA,3.73281
2012,12,16,18,55,NA,3.79892
2012,12,16,19,0,NA,3.68695
2012,12,16,19,5,NA,3.94762
2012,12,16,19,10,NA,3.5439
2012,12,16,19,15,NA,3.46194
2012,12,16,19,20,NA,3.46927
2012,12,16,19,25,NA,3.88761
2012,12,16,19,30,NA,3.90338
2012,12,16,19,35,NA,4.37884
2012,12,16,19,40,NA,3.62031
2012,12,16,19,45,NA,3.28995
2012,12,16,19,50,NA,3.91075
2012,12,16,19,55,NA,3.79702
2012,12,16,20,0,NA,3.56535
2012,12,16,20,5,NA,3.16642
2012,12,16,20,10,NA,3.4987
2012,12,16,20,15,NA,3.74533
2012,12,16,20,20,NA,4.04596
2012,12,16,20,25,NA,3.90829
2012,12,16,20,30,NA,3.60891
2012,12,16,20,35,NA,3.58863
2012,12,16,20,40,NA,3.66143
2012,12,16,20,45,NA,4.06109
2012,12,16,20,50,NA,3.41099
2012,12,16,20,55,NA,3.65616
2012,12,16,21,0,NA,3.53774
2012,12,16,21,5,NA,3.8794
2012,12,16,21,10,NA,3.81818
2012,12,16,21,15,NA,4.27549
2012,12,16,21,20,NA,3.86861
2012,12,16,21,25,NA,3.31091
2012,12,16,21,30,NA,3.75974
2012,12,16,21,35,NA,3.98497
2012,12,16,21,40,NA,3.52532
2012,12,16,21,45,NA,3.48941
2012,12,16,21,50,NA,3.46022
2012,12,16,21,55,NA,3.86373
2012,12,16,22,0,NA,3.86083
2012,12,16,22,5,NA,3.89073
2012,12,16,22,10,NA,3.37301
2012,12,16,22,15,NA,3.58427
2012,12,16,22,20,NA,3.56186
2012,12,16,22,25,NA,3.54693
2012,12,16,22,30,NA,3.2871
2012,12,16,22,35,NA,3.6001
2012,12,16,22,40,NA,3.25944
2012,12,16,22,45,NA,3.27058
2012,12,16,22,50,NA,3.34704
2012,12,16,22,55,NA,3.39452
2012,12,16,23,0,NA,3.19177
2012,12,16,23,5,NA,3.33582
2012,12,16,23,10,NA,3.4834
2012,12,16,23,15,NA,3.28786
2012,12,16,23,20,NA,4.35266
2012,12,16,23,25,NA,4.07778
2012,12,16,23,30,NA,4.56661
2012,12,16,23,35,NA,3.79787
2012,12,16,23,40,NA,4.33349
2012,12,16,23,45,NA,3.93068
2012,12,16,23,50,NA,4.05969
2012,12,16,23,55,NA,4.39382
2012,12,17,0,0,NA,4.06948
2012,12,17,0,5,NA,3.64014
2012,12,17,0,10,NA,3.25973
2012,12,17,0,15,NA,2.95195
2012,12,17,0,20,NA,3.029
2012,12,17,0,25,NA,3.11785
2012,12,17,0,30,NA,2.8085
2012,12,17,0,35,NA,2.91277
2012,12,17,0,40,NA,2.84086
2012,12,17,0,45,NA,2.88991
2012,12,17,0,50,NA,2.76249
2012,12,17,0,55,NA,3.01693
2012,12,17,1,0,NA,3.25413
2012,12,17,1,5,NA,3.84662
2012,12,17,1,10,NA,3.72573
2012,12,17,1,15,NA,3.90868
2012,12,17,1,20,NA,4.27455
2012,12,17,1,25,NA,4.30452
2012,12,17,1,30,NA,4.80244
2012,12,17,1,35,NA,4.88024
2012,12,17,1,40,NA,4.40702
2012,12,17,1,45,NA,4.31499
2012,12,17,1,50,NA,4.45506
2012,12,17,1,55,NA,4.48777
2012,12,17,2,0,NA,4.46535
2012,12,17,2,5,NA,4.25313
2012,12,17,2,10,NA,4.50638
2012,12,17,2,15,NA,4.14009
2012,12,17,2,20,NA,4.10577
2012,12,17,2,25,NA,4.23028
2012,12,17,2,30,NA,4.36656
2012,12,17,2,35,NA,4.28243
2012,12,17,2,40,NA,3.86647
2012,12,17,2,45,NA,3.65212
2012,12,17,2,50,NA,3.97974
2012,12,17,2,55,NA,3.98265
2012,12,17,3,0,NA,3.90377
2012,12,17,3,5,NA,4.23119
2012,12,17,3,10,NA,3.94886
2012,12,17,3,15,NA,3.41562
2012,12,17,3,20,NA,3.59785
2012,12,17,3,25,NA,3.47307
2012,12,17,3,30,NA,3.23854
2012,12,17,3,35,NA,3.44702
2012,12,17,3,40,NA,3.43966
2012,12,17,3,45,NA,3.33747
2012,12,17,3,50,NA,3.23575
2012,12,17,3,55,NA,3.41325
2012,12,17,4,0,NA,3.18263
2012,12,17,4,5,NA,3.22478
2012,12,17,4,10,NA,2.93456
2012,12,17,4,15,NA,3.18361
2012,12,17,4,20,NA,2.83739
2012,12,17,4,25,NA,2.98051
2012,12,17,4,30,NA,2.85039
2012,12,17,4,35,NA,2.95911
2012,12,17,4,40,NA,2.89066
2012,12,17,4,45,NA,2.88363
2012,12,17,4,50,NA,3.17605
2012,12,17,4,55,NA,2.99429
2012,12,17,5,0,NA,3.15252
2012,12,17,5,5,NA,3.25268
2012,12,17,5,10,NA,2.9905
2012,12,17,5,15,NA,2.762
2012,12,17,5,20,NA,3.02589
2012,12,17,5,25,NA,2.76634
2012,12,17,5,30,NA,2.70287
2012,12,17,5,35,NA,2.81918
2012,12,17,5,40,NA,3.0712
2012,12,17,5,45,NA,3.189
2012,12,17,5,50,NA,3.21638
2012,12,17,5,55,NA,3.24138
2012,12,17,6,0,NA,3.06831
2012,12,17,6,5,NA,3.08466
2012,12,17,6,10,NA,3.01022
2012,12,17,6,15,NA,3.18267
2012,12,17,6,20,NA,2.89752
2012,12,17,6,25,NA,2.84912
2012,12,17,6,30,NA,2.92591
2012,12,17,6,35,NA,2.85258
2012,12,17,6,40,NA,2.98018
2012,12,17,6,45,NA,2.70561
2012,12,17,6,50,NA,2.83914
2012,12,17,6,55,NA,2.64652
2012,12,17,7,0,NA,2.50496
2012,12,17,7,5,NA,2.73593
2012,12,17,7,10,NA,2.52521
2012,12,17,7,15,NA,2.67811
2012,12,17,7,20,NA,2.61881
2012,12,17,7,25,NA,2.6314
2012,12,17,7,30,NA,2.66336
2012,12,17,7,35,NA,2.69433
2012,12,17,7,40,NA,2.66856
2012,12,17,7,45,NA,2.7128
2012,12,17,7,50,NA,2.62643
2012,12,17,7,55,NA,2.61302
2012,12,17,8,0,NA,2.58139
2012,12,17,8,5,NA,2.61657
2012,12,17,8,10,NA,2.67263
2012,12,17,8,15,NA,2.65898
2012,12,17,8,20,NA,2.53674
2012,12,17,8,25,NA,2.62535
2012,12,17,8,30,NA,2.65491
2012,12,17,8,35,NA,2.65397
2012,12,17,8,40,NA,2.70368
2012,12,17,8,45,NA,2.75045
2012,12,17,8,50,NA,2.69024
2012,12,17,8,55,NA,2.63565
2012,12,17,9,0,NA,2.70502
2012,12,17,9,5,NA,2.53831
2012,12,17,9,10,NA,2.64528
2012,12,17,9,15,NA,2.52429
2012,12,17,9,20,NA,2.54477
2012,12,17,9,25,NA,2.74812
2012,12,17,9,30,NA,2.50563
2012,12,17,9,35,NA,2.61382
2012,12,17,9,40,NA,2.46153
2012,12,17,9,45,NA,2.44795
2012,12,17,9,50,NA,2.55509
2012,12,17,9,55,NA,2.47651
2012,12,17,10,0,NA,2.56553
2012,12,17,10,5,NA,2.5813
2012,12,17,10,10,NA,2.58019
2012,12,17,10,15,NA,2.61089
2012,12,17,10,20,NA,2.51947
2012,12,17,10,25,NA,2.5123
2012,12,17,10,30,NA,2.44926
2012,12,17,10,35,NA,2.45982
2012,12,17,10,40,NA,2.47207
2012,12,17,10,45,NA,2.50969
2012,12,17,10,50,NA,2.52334
2012,12,17,10,55,NA,2.43311
2012,12,17,11,0,NA,2.46867
2012,12,17,11,5,NA,2.49365
2012,12,17,11,10,NA,2.543
2012,12,17,11,15,NA,2.41996
2012,12,17,11,20,NA,2.30529
2012,12,17,11,25,NA,2.37438
2012,12,17,11,30,NA,2.33294
2012,12,17,11,35,NA,2.41797
2012,12,17,11,40,NA,2.41066
2012,12,17,11,45,NA,2.35617
2012,12,17,11,50,NA,2.38741
2012,12,17,11,55,NA,2.47533
2012,12,17,12,0,NA,2.27474
2012,12,17,12,5,NA,2.21144
2012,12,17,12,10,NA,2.14343
2012,12,17,12,15,NA,2.2221
2012,12,17,12,20,NA,2.48731
2012,12,17,12,25,NA,3.30877
2012,12,17,12,30,NA,3.69757
2012,12,17,12,35,NA,4.4964
2012,12,17,12,40,NA,4.67941
2012,12,17,12,45,NA,5.0338
2012,12,17,12,50,NA,5.35861
2012,12,17,12,55,NA,5.3956
2012,12,17,13,0,NA,3.0281
2012,12,17,13,5,NA,2.64067
2012,12,17,13,10,NA,2.69816
2012,12,17,13,15,NA,2.54468
2012,12,17,13,20,NA,2.69389
2012,12,17,13,25,NA,2.55654
2012,12,17,13,30,NA,2.5596
2012,12,17,13,35,NA,2.50666
2012,12,17,13,40,NA,2.50354
2012,12,17,13,45,NA,2.40482
2012,12,17,13,50,NA,2.34184
2012,12,17,13,55,NA,2.47856
2012,12,17,14,0,NA,2.39979
2012,12,17,14,5,NA,3.07729
2012,12,17,14,10,NA,5.09863
2012,12,17,14,15,NA,5.0967
2012,12,17,14,20,NA,5.01649
2012,12,17,14,25,NA,5.02559
2012,12,17,14,30,NA,4.84035
2012,12,17,14,35,NA,5.22053
2012,12,17,14,40,NA,5.03027
2012,12,17,14,45,NA,4.83151
2012,12,17,14,50,NA,4.73344
2012,12,17,14,55,NA,4.52628
2012,12,17,15,0,NA,4.50367
2012,12,17,15,5,NA,2.87449
2012,12,17,15,10,NA,2.62274
2012,12,17,15,15,NA,2.69866
2012,12,17,15,20,NA,2.55353
2012,12,17,15,25,NA,2.60059
2012,12,17,15,30,NA,2.73136
2012,12,17,15,35,NA,2.5935
2012,12,17,15,40,NA,2.60769
2012,12,17,15,45,NA,2.61243
2012,12,17,15,50,NA,2.71201
2012,12,17,15,55,NA,2.76603
2012,12,17,16,0,NA,2.94672
2012,12,17,16,5,NA,2.75027
2012,12,17,16,10,NA,2.49802
2012,12,17,16,15,NA,2.58444
2012,12,17,16,20,NA,2.71644
2012,12,17,16,25,NA,2.7899
2012,12,17,16,30,NA,2.56441
2012,12,17,16,35,NA,2.56806
2012,12,17,16,40,NA,2.65777
2012,12,17,16,45,NA,2.71084
2012,12,17,16,50,NA,2.64535
2012,12,17,16,55,NA,2.65129
2012,12,17,17,0,NA,4.70296
2012,12,17,17,5,NA,4.601
2012,12,17,17,10,NA,4.58036
