Yr,Mn,Dy,Hr,Obs,Mod.enh,Bg_quant_0.05,Bg_quant_0.06,Bg_quant_0.07,Bg_quant_0.08,Bg_quant_0.09,Bg_quant_0.1,Bg_quant_0.11,Bg_quant_0.12,Bg_quant_0.13,Bg_quant_0.14,Bg_quant_0.15,Bg_quant_0.16,Bg_quant_0.17,Bg_quant_0.18,Bg_quant_0.19,Bg_quant_0.2,Bg_quant_0.21,Bg_quant_0.22,Bg_quant_0.23,Bg_quant_0.24,Bg_quant_0.25,Bg_quant_0.26,Bg_quant_0.27,Bg_quant_0.28,Bg_quant_0.29,Bg_quant_0.3,Bg_quant_0.31,Bg_quant_0.32,Bg_quant_0.33,Bg_quant_0.34,Bg_quant_0.35
2013,2,14,18,1937.9,70.3581,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.68,1922.49,1923.91,1924.03,1924.15,1924.19,1924.23,1924.3,1924.37,1924.57,1924.78,1924.87,1924.91,1924.93,1924.95,1925.04,1925.21,1925.32,1925.34,1925.36,1925.36,1925.37,1925.42,1925.48,1925.56
2013,2,14,19,1930.45,95.1554,1919.03,1919.12,1919.28,1919.49,1919.74,1920.02,1920.83,1922.56,1923.92,1924.06,1924.2,1924.4,1924.6,1924.67,1924.73,1925.19,1925.72,1926.03,1926.25,1926.42,1926.55,1926.71,1926.9,1927.06,1927.14,1927.31,1927.84,1928.34,1928.47,1928.61,1928.8
2013,2,14,20,1947.86,77.9138,1919,1919.09,1919.25,1919.45,1919.69,1919.98,1920.79,1922.54,1923.92,1924.05,1924.19,1924.35,1924.51,1924.58,1924.64,1925.04,1925.48,1925.74,1925.92,1926.05,1926.15,1926.3,1926.48,1926.62,1926.69,1926.82,1927.22,1927.6,1927.71,1927.82,1927.99
2013,2,14,21,1969.38,68.2505,1919.02,1919.1,1919.26,1919.47,1919.71,1919.99,1920.81,1922.55,1923.92,1924.05,1924.19,1924.37,1924.55,1924.62,1924.68,1925.1,1925.58,1925.85,1926.05,1926.2,1926.31,1926.46,1926.65,1926.8,1926.87,1927.02,1927.47,1927.89,1928.01,1928.14,1928.31
2013,2,14,22,1963.88,62.3803,1918.99,1919.08,1919.23,1919.43,1919.67,1919.96,1920.78,1922.54,1923.91,1924.05,1924.18,1924.33,1924.47,1924.54,1924.61,1924.97,1925.39,1925.62,1925.78,1925.9,1925.99,1926.13,1926.31,1926.45,1926.51,1926.63,1926.98,1927.3,1927.41,1927.52,1927.67
2013,2,14,23,1943.33,54.7186,1918.99,1919.07,1919.22,1919.42,1919.66,1919.95,1920.77,1922.53,1923.91,1924.05,1924.18,1924.32,1924.46,1924.52,1924.59,1924.94,1925.34,1925.56,1925.72,1925.83,1925.91,1926.05,1926.23,1926.36,1926.42,1926.53,1926.85,1927.15,1927.26,1927.36,1927.51
2013,2,15,0,1948.8,34.8468,1919.07,1919.15,1919.32,1919.55,1919.8,1920.08,1920.87,1922.58,1923.92,1924.07,1924.22,1924.47,1924.72,1924.78,1924.84,1925.38,1926,1926.38,1926.66,1926.87,1927.03,1927.21,1927.41,1927.58,1927.67,1927.9,1928.6,1929.25,1929.41,1929.58,1929.81
2013,2,15,1,1946.64,24.5115,1919.07,1919.16,1919.33,1919.56,1919.81,1920.09,1920.88,1922.58,1923.92,1924.07,1924.22,1924.48,1924.73,1924.8,1924.86,1925.41,1926.05,1926.43,1926.73,1926.95,1927.11,1927.3,1927.5,1927.66,1927.76,1927.99,1928.72,1929.39,1929.56,1929.72,1929.96
2013,2,15,2,1951.73,43.9193,1919.1,1919.19,1919.37,1919.6,1919.85,1920.13,1920.92,1922.6,1923.93,1924.07,1924.23,1924.53,1924.82,1924.89,1924.94,1925.56,1926.28,1926.73,1927.09,1927.36,1927.57,1927.77,1927.96,1928.12,1928.24,1928.52,1929.36,1930.15,1930.32,1930.49,1930.74
2013,2,15,3,1944.71,16.9751,1918.94,1919.02,1919.17,1919.35,1919.58,1919.87,1920.71,1922.5,1923.91,1924.04,1924.16,1924.23,1924.3,1924.37,1924.44,1924.85,1925.32,1925.52,1925.62,1925.72,1925.81,1925.89,1925.96,1926.01,1926.06,1926.11,1926.21,1926.31,1926.33,1926.35,1926.4
2013,2,15,4,1943.33,55.4645,1918.96,1919.04,1919.19,1919.38,1919.62,1919.9,1920.73,1922.52,1923.91,1924.04,1924.17,1924.27,1924.37,1924.44,1924.51,1924.96,1925.48,1925.73,1925.87,1926,1926.11,1926.2,1926.27,1926.33,1926.39,1926.47,1926.67,1926.86,1926.89,1926.93,1927.01
2013,2,15,5,1942.98,47.8337,1918.93,1919.01,1919.15,1919.33,1919.56,1919.86,1920.69,1922.5,1923.91,1924.03,1924.15,1924.21,1924.27,1924.34,1924.41,1924.8,1925.25,1925.44,1925.52,1925.61,1925.69,1925.77,1925.83,1925.88,1925.92,1925.96,1926.02,1926.07,1926.09,1926.11,1926.2
2013,2,15,6,1975.84,40.8927,1918.92,1919,1919.14,1919.32,1919.55,1919.84,1920.68,1922.49,1923.91,1924.03,1924.15,1924.2,1924.25,1924.32,1924.39,1924.81,1925.3,1925.49,1925.56,1925.63,1925.69,1925.75,1925.79,1925.82,1925.84,1925.88,1925.97,1926.1,1926.49,1926.88,1927.08
2013,2,15,7,1977.11,29.8977,1918.92,1919,1919.14,1919.32,1919.55,1919.84,1920.68,1922.49,1923.91,1924.03,1924.15,1924.19,1924.24,1924.31,1924.38,1924.88,1925.45,1925.65,1925.71,1925.75,1925.79,1925.81,1925.82,1925.9,1926.13,1926.4,1926.86,1927.29,1927.36,1927.43,1927.85
2013,2,15,8,1985.2,35.3901,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.68,1922.49,1923.91,1924.03,1924.15,1924.19,1924.23,1924.3,1924.37,1924.88,1925.46,1925.65,1925.7,1925.74,1925.78,1925.8,1925.8,1926.04,1926.73,1927.29,1927.38,1927.48,1927.73,1927.97,1928.18
2013,2,15,9,2004.11,24.5736,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.68,1922.49,1923.91,1924.03,1924.15,1924.19,1924.23,1924.3,1924.37,1924.88,1925.47,1925.68,1925.75,1925.78,1925.8,1926.04,1926.54,1926.98,1927.3,1927.61,1927.91,1928.19,1928.32,1928.45,1928.7
2013,2,15,10,2012.56,22.5828,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.68,1922.49,1923.91,1924.03,1924.15,1924.19,1924.23,1924.3,1924.37,1924.89,1925.47,1925.69,1925.77,1926.16,1926.75,1927.17,1927.4,1927.67,1928.03,1928.33,1928.42,1928.52,1928.81,1929.11,1929.35
2013,2,15,11,2020.96,208.044,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.68,1922.49,1923.91,1924.03,1924.15,1924.19,1924.24,1924.31,1924.37,1924.48,1924.59,1924.98,1925.47,1926.15,1926.96,1927.44,1927.55,1927.76,1928.17,1928.49,1928.51,1928.55,1928.91,1929.27,1929.5
2013,2,15,12,2005.23,37.7432,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.67,1922.45,1923.86,1924.01,1924.15,1924.26,1924.36,1924.39,1924.42,1924.47,1924.53,1924.93,1925.44,1926.15,1926.98,1927.47,1927.58,1927.79,1928.19,1928.52,1928.53,1928.56,1928.93,1929.29,1929.51
2013,2,15,13,2032.16,43.6259,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.55,1922,1923.21,1923.66,1924.07,1924.21,1924.35,1924.39,1924.42,1924.46,1924.5,1924.86,1925.35,1926.04,1926.86,1927.38,1927.56,1927.8,1928.17,1928.48,1928.52,1928.59,1928.95,1929.32,1929.55
2013,2,15,14,2061.56,62.3222,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.54,1921.95,1923.08,1923.27,1923.48,1923.84,1924.19,1924.29,1924.37,1924.42,1924.45,1924.59,1924.77,1925.22,1925.86,1926.49,1927.12,1927.6,1927.79,1928.01,1928.29,1928.59,1928.95,1929.32,1929.54
2013,2,15,15,2053.19,29.2553,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.53,1921.92,1923,1923.09,1923.21,1923.56,1923.92,1924.06,1924.19,1924.3,1924.4,1924.46,1924.51,1924.85,1925.4,1926.08,1926.93,1927.52,1927.63,1927.8,1928.2,1928.59,1928.96,1929.33,1929.55
2013,2,15,16,2032.86,22.7956,1918.92,1919,1919.14,1919.31,1919.54,1919.84,1920.53,1921.91,1923,1923.07,1923.17,1923.51,1923.84,1923.98,1924.11,1924.25,1924.39,1924.45,1924.48,1924.79,1925.28,1925.97,1926.88,1927.51,1927.61,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,15,17,2009.95,33.6477,1918.92,1919,1919.14,1919.31,1919.57,1919.92,1920.63,1921.96,1923,1923.07,1923.17,1923.45,1923.74,1923.83,1923.92,1924.13,1924.36,1924.45,1924.48,1924.78,1925.25,1925.93,1926.87,1927.51,1927.61,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,15,18,2007.58,26.5758,1918.92,1919,1919.2,1919.47,1920.04,1920.93,1921.75,1922.44,1923,1923.07,1923.17,1923.43,1923.69,1923.77,1923.84,1924.08,1924.35,1924.45,1924.48,1924.77,1925.24,1925.93,1926.86,1927.51,1927.61,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,15,19,2006.15,22.5894,1918.99,1919.17,1919.85,1920.83,1921.49,1921.8,1922.17,1922.63,1923,1923.07,1923.17,1923.43,1923.69,1923.77,1923.84,1924.08,1924.35,1924.45,1924.48,1924.77,1925.24,1925.93,1926.86,1927.51,1927.61,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,15,20,2001.61,21.7623,1919.74,1920.74,1921.36,1921.73,1921.95,1921.99,1922.18,1922.63,1923,1923.07,1923.17,1923.43,1923.69,1923.77,1923.84,1924.08,1924.35,1924.45,1924.48,1924.77,1925.24,1925.93,1926.86,1927.51,1927.61,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,15,21,1997.39,31.6211,1921.43,1921.77,1921.92,1921.96,1922.03,1922.14,1922.33,1922.7,1923,1923.07,1923.17,1923.43,1923.69,1923.77,1923.84,1924.08,1924.35,1924.45,1924.48,1924.77,1925.24,1925.93,1926.86,1927.51,1927.61,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,15,22,2000.8,21.572,1921.84,1921.9,1921.95,1921.99,1922.06,1922.19,1922.38,1922.72,1923,1923.07,1923.17,1923.43,1923.69,1923.77,1923.84,1924.08,1924.35,1924.45,1924.48,1924.77,1925.24,1925.93,1926.86,1927.51,1927.61,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,15,23,2001.84,33.9179,1921.93,1921.97,1922.05,1922.15,1922.35,1922.65,1922.89,1923.01,1923.15,1923.3,1923.46,1923.57,1923.68,1923.75,1923.82,1924.04,1924.28,1924.39,1924.46,1924.73,1925.14,1925.77,1926.64,1927.29,1927.51,1927.78,1928.19,1928.59,1928.96,1929.33,1929.55
2013,2,16,0,2006.55,22.0084,1921.95,1921.99,1922.07,1922.19,1922.41,1922.75,1922.99,1923.07,1923.18,1923.35,1923.51,1923.57,1923.62,1923.67,1923.71,1923.8,1923.9,1924.1,1924.34,1924.49,1924.59,1924.89,1925.42,1926.03,1926.76,1927.44,1927.94,1928.43,1928.81,1929.18,1929.43
2013,2,16,1,2010.62,47.1781,1921.95,1921.99,1922.07,1922.19,1922.42,1922.76,1923,1923.08,1923.18,1923.36,1923.52,1923.57,1923.61,1923.65,1923.69,1923.76,1923.83,1924.05,1924.32,1924.45,1924.48,1924.72,1925.19,1925.58,1925.81,1926.16,1926.97,1927.73,1928.11,1928.49,1928.85
2013,2,16,2,2027.07,15.8289,1921.95,1921.99,1922.07,1922.19,1922.42,1922.76,1923,1923.08,1923.18,1923.36,1923.52,1923.57,1923.61,1923.65,1923.69,1923.76,1923.83,1924.05,1924.32,1924.45,1924.48,1924.72,1925.19,1925.56,1925.72,1925.99,1926.67,1927.32,1927.59,1927.86,1928.24
2013,2,16,3,2034.39,33.8169,1921.95,1921.99,1922.07,1922.19,1922.42,1922.76,1923,1923.08,1923.18,1923.36,1923.52,1923.57,1923.61,1923.65,1923.69,1923.76,1923.83,1924.04,1924.32,1924.45,1924.48,1924.71,1925.19,1925.55,1925.69,1925.95,1926.61,1927.24,1927.49,1927.74,1927.93
2013,2,16,4,2029.64,11.8818,1921.95,1921.99,1922.07,1922.19,1922.42,1922.76,1923,1923.08,1923.18,1923.36,1923.52,1923.57,1923.61,1923.65,1923.69,1923.76,1923.83,1924.04,1924.32,1924.45,1924.48,1924.71,1925.19,1925.54,1925.68,1925.93,1926.59,1927.22,1927.46,1927.71,1927.83
2013,2,16,5,2059.86,15.7344,1921.95,1921.99,1922.07,1922.19,1922.42,1922.76,1923,1923.08,1923.18,1923.36,1923.52,1923.57,1923.61,1923.65,1923.69,1923.76,1923.83,1924.04,1924.32,1924.45,1924.48,1924.71,1925.18,1925.54,1925.68,1925.94,1926.59,1927.22,1927.47,1927.72,1927.84
2013,2,16,6,2066.48,51.4249,1921.95,1921.99,1922.07,1922.19,1922.42,1922.76,1923,1923.08,1923.18,1923.36,1923.52,1923.57,1923.61,1923.65,1923.69,1923.76,1923.83,1924.05,1924.32,1924.45,1924.48,1924.72,1925.2,1925.56,1925.73,1926,1926.65,1927.26,1927.52,1927.77,1927.89
2013,2,16,7,2050.64,65.265,1921.8,1921.89,1921.96,1922.02,1922.12,1922.28,1922.46,1922.7,1922.91,1923.06,1923.21,1923.34,1923.47,1923.54,1923.61,1923.66,1923.71,1923.81,1923.92,1924.07,1924.25,1924.44,1924.63,1924.87,1925.2,1925.52,1925.85,1926.19,1926.65,1927.11,1927.42
2013,2,16,8,2078.95,42.5418,1921.32,1921.58,1921.75,1921.87,1921.96,1922.03,1922.12,1922.23,1922.37,1922.61,1922.85,1923,1923.16,1923.29,1923.41,1923.51,1923.59,1923.66,1923.72,1923.79,1923.87,1924.01,1924.23,1924.42,1924.56,1924.75,1925.09,1925.43,1925.71,1925.98,1926.42
2013,2,16,9,2153.23,34.6639,1920.86,1921.22,1921.5,1921.72,1921.86,1921.93,1921.99,1922.04,1922.12,1922.26,1922.42,1922.7,1922.98,1923.07,1923.15,1923.27,1923.4,1923.5,1923.59,1923.65,1923.7,1923.77,1923.87,1924,1924.19,1924.38,1924.54,1924.72,1925.03,1925.35,1925.63
2013,2,16,10,1998.59,26.7048,1920.76,1921.15,1921.45,1921.69,1921.84,1921.9,1921.95,1921.99,1922.05,1922.18,1922.32,1922.59,1922.85,1922.93,1923.01,1923.08,1923.16,1923.27,1923.39,1923.49,1923.57,1923.64,1923.69,1923.76,1923.84,1923.95,1924.16,1924.36,1924.5,1924.64,1924.96
2013,2,16,11,1973.65,22.7137,1920.74,1921.13,1921.43,1921.68,1921.83,1921.89,1921.94,1921.98,1922.04,1922.16,1922.3,1922.57,1922.83,1922.91,1922.98,1923.04,1923.1,1923.15,1923.19,1923.3,1923.46,1923.57,1923.61,1923.66,1923.72,1923.78,1923.87,1923.98,1924.24,1924.5,1924.59
2013,2,16,12,1973.86,24.8263,1920.78,1921.16,1921.46,1921.7,1921.85,1921.92,1921.97,1922.02,1922.08,1922.19,1922.31,1922.55,1922.79,1922.89,1922.99,1923.05,1923.11,1923.15,1923.2,1923.3,1923.45,1923.56,1923.63,1923.7,1923.76,1923.83,1923.92,1924.03,1924.28,1924.52,1924.63
2013,2,16,13,1960.69,55.2466,1921.53,1923.52,1924.39,1924.56,1925.28,1926.56,1927.41,1927.5,1927.59,1927.65,1927.73,1927.93,1928.13,1928.39,1928.66,1928.74,1928.79,1928.91,1929.05,1929.18,1929.31,1929.48,1929.69,1929.91,1930.16,1930.4,1930.62,1930.86,1931.3,1931.74,1932.24
2013,2,16,14,1975.99,62.7459,1921.33,1923.2,1924.02,1924.18,1924.88,1926.15,1926.99,1927.08,1927.17,1927.22,1927.28,1927.44,1927.59,1927.85,1928.11,1928.23,1928.32,1928.44,1928.57,1928.69,1928.79,1928.92,1929.08,1929.28,1929.55,1929.8,1929.95,1930.12,1930.49,1930.86,1931.31
2013,2,16,15,1979.64,45.0953,1921.54,1923.97,1924.97,1925.1,1925.97,1927.62,1928.72,1928.85,1928.95,1929.01,1929.08,1929.25,1929.43,1929.71,1930,1930.1,1930.16,1930.3,1930.47,1930.61,1930.73,1930.88,1931.05,1931.28,1931.6,1931.89,1932.07,1932.27,1932.74,1933.21,1933.76
2013,2,16,16,1975.16,50.5023,1921.53,1924.11,1925.16,1925.25,1926.17,1927.95,1929.14,1929.29,1929.42,1929.47,1929.54,1929.72,1929.9,1930.18,1930.46,1930.54,1930.58,1930.73,1930.91,1931.07,1931.2,1931.36,1931.54,1931.77,1932.09,1932.39,1932.57,1932.77,1933.27,1933.77,1934.34
2013,2,16,17,1965.79,20.111,1921.57,1924.36,1925.47,1925.55,1926.52,1928.43,1929.7,1929.85,1929.97,1930.02,1930.08,1930.27,1930.46,1930.77,1931.07,1931.14,1931.16,1931.3,1931.47,1931.63,1931.78,1931.95,1932.13,1932.37,1932.72,1933.03,1933.19,1933.38,1933.92,1934.45,1935.06
2013,2,16,18,1973.77,17.731,1921.41,1923.88,1924.88,1924.96,1925.84,1927.57,1928.73,1928.89,1929.02,1929.07,1929.13,1929.3,1929.47,1929.74,1930.01,1930.07,1930.09,1930.21,1930.37,1930.54,1930.71,1930.89,1931.06,1931.28,1931.59,1931.86,1932,1932.17,1932.67,1933.16,1933.71
2013,2,16,19,1969.49,30.4447,1921.38,1923.8,1924.78,1924.85,1925.72,1927.41,1928.55,1928.71,1928.85,1928.89,1928.95,1929.12,1929.28,1929.55,1929.81,1929.87,1929.89,1930.01,1930.17,1930.34,1930.52,1930.69,1930.86,1931.08,1931.38,1931.65,1931.79,1931.95,1932.44,1932.93,1933.46
2013,2,16,20,1976.2,23.6951,1921.04,1922.77,1923.49,1923.57,1924.24,1925.51,1926.4,1926.59,1926.74,1926.78,1926.83,1926.95,1927.08,1927.27,1927.47,1927.52,1927.54,1927.65,1927.79,1927.97,1928.17,1928.34,1928.48,1928.65,1928.88,1929.08,1929.19,1929.31,1929.71,1930.1,1930.49
2013,2,16,21,1973.98,28.2738,1920.87,1922.28,1922.87,1922.95,1923.53,1924.6,1925.36,1925.57,1925.73,1925.77,1925.81,1925.92,1926.02,1926.19,1926.35,1926.39,1926.4,1926.5,1926.64,1926.83,1927.05,1927.22,1927.35,1927.49,1927.68,1927.84,1927.93,1928.04,1928.37,1928.7,1929.04
2013,2,16,22,2001.37,41.8984,1920.57,1921.37,1921.73,1921.82,1922.21,1922.92,1923.44,1923.62,1923.78,1923.84,1923.91,1923.98,1924.05,1924.15,1924.25,1924.28,1924.3,1924.38,1924.47,1924.62,1924.82,1924.99,1925.15,1925.3,1925.41,1925.52,1925.57,1925.64,1925.81,1925.99,1926.21
2013,2,16,23,2025.37,36.3778,1921.15,1923.14,1923.93,1923.98,1924.12,1924.36,1924.77,1925.51,1926.17,1926.59,1927,1927.25,1927.5,1927.57,1927.63,1927.73,1927.83,1927.99,1928.18,1928.33,1928.45,1928.61,1928.78,1928.95,1929.08,1929.21,1929.32,1929.44,1929.66,1929.87,1930.05
2013,2,17,0,1973.43,34.0375,1920.88,1922.4,1923.02,1923.08,1923.2,1923.37,1923.69,1924.26,1924.73,1924.83,1924.96,1925.32,1925.67,1925.86,1926.04,1926.11,1926.16,1926.24,1926.33,1926.46,1926.62,1926.76,1926.88,1927.01,1927.18,1927.33,1927.46,1927.58,1927.68,1927.78,1927.94
2013,2,17,1,1978.57,33.0349,1917.65,1919.47,1920.25,1920.4,1920.54,1920.68,1920.83,1920.99,1921.16,1921.39,1921.61,1921.68,1921.75,1921.82,1921.89,1921.99,1922.1,1922.15,1922.19,1922.22,1922.25,1922.29,1922.33,1922.39,1922.47,1922.56,1922.71,1922.86,1923.04,1923.21,1923.27
2013,2,17,2,1971.68,40.2569,1913.49,1915.39,1917.23,1919.04,1920.03,1920.19,1920.33,1920.46,1920.6,1920.77,1920.93,1921.14,1921.34,1921.42,1921.49,1921.56,1921.63,1921.71,1921.8,1921.85,1921.88,1921.91,1921.94,1921.97,1922.01,1922.05,1922.12,1922.19,1922.34,1922.5,1922.68
2013,2,17,3,1984.15,62.7973,1911.16,1913.1,1915.05,1917.01,1918.5,1919.49,1920.18,1920.33,1920.48,1920.62,1920.77,1920.96,1921.15,1921.3,1921.45,1921.53,1921.61,1921.68,1921.77,1921.84,1921.9,1921.95,1921.98,1922.02,1922.05,1922.09,1922.13,1922.18,1922.29,1922.39,1922.57
2013,2,17,4,1979.26,14.6405,1907.71,1909.79,1911.54,1913.07,1914.14,1914.75,1915.82,1917.71,1919.29,1919.86,1920.38,1920.52,1920.66,1920.77,1920.89,1921.13,1921.39,1921.57,1921.72,1921.82,1921.87,1921.96,1922.08,1922.19,1922.26,1922.32,1922.36,1922.39,1922.43,1922.47,1922.5
2013,2,17,5,1976.15,17.3435,1907.72,1909.79,1911.53,1913.06,1914.08,1914.57,1915.13,1915.83,1916.7,1918.12,1919.44,1919.91,1920.39,1920.52,1920.64,1920.76,1920.88,1921.1,1921.35,1921.55,1921.7,1921.82,1921.88,1921.96,1922.08,1922.2,1922.27,1922.34,1922.37,1922.4,1922.44
2013,2,17,6,1975.66,28.198,1907.19,1909.35,1911.12,1912.65,1913.68,1914.17,1914.71,1915.33,1916.04,1917.03,1918.01,1918.91,1919.81,1920,1920.18,1920.31,1920.43,1920.58,1920.72,1920.92,1921.15,1921.32,1921.41,1921.49,1921.56,1921.63,1921.72,1921.81,1921.85,1921.89,1921.92
2013,2,17,7,1961.62,17.6703,1907.21,1909.37,1911.14,1912.67,1913.69,1914.19,1914.72,1915.32,1915.95,1916.64,1917.32,1917.92,1918.52,1919.09,1919.66,1919.9,1920.09,1920.23,1920.36,1920.48,1920.6,1920.78,1921.03,1921.24,1921.36,1921.46,1921.52,1921.57,1921.68,1921.79,1921.84
2013,2,17,8,1967.52,20.0523,1907.36,1909.5,1911.26,1912.79,1913.81,1914.3,1914.83,1915.43,1916.06,1916.74,1917.41,1917.98,1918.54,1918.77,1919,1919.38,1919.78,1919.99,1920.13,1920.27,1920.41,1920.54,1920.65,1920.8,1921.04,1921.26,1921.4,1921.54,1921.6,1921.65,1921.76
2013,2,17,9,1949.68,18.144,1907.19,1909.35,1911.12,1912.65,1913.68,1914.17,1914.7,1915.31,1915.93,1916.62,1917.3,1917.86,1918.41,1918.64,1918.87,1919.11,1919.35,1919.54,1919.7,1919.85,1919.99,1920.13,1920.26,1920.38,1920.5,1920.63,1920.86,1921.08,1921.24,1921.39,1921.46
2013,2,17,10,1943.71,21.3578,1907.16,1909.32,1911.1,1912.63,1913.66,1914.15,1914.69,1915.29,1915.91,1916.61,1917.28,1917.72,1918.16,1918.42,1918.67,1918.87,1919.05,1919.21,1919.35,1919.5,1919.66,1919.81,1919.96,1920.1,1920.23,1920.35,1920.47,1920.59,1920.81,1921.03,1921.2
2013,2,17,11,1945.29,16.4198,1907.16,1909.32,1911.1,1912.63,1913.66,1914.15,1914.69,1915.29,1915.89,1916.51,1917.09,1917.29,1917.5,1917.77,1918.05,1918.32,1918.59,1918.8,1918.99,1919.15,1919.29,1919.44,1919.59,1919.75,1919.9,1920.05,1920.18,1920.3,1920.42,1920.53,1920.73
2013,2,17,12,1952.87,13.1685,1907.16,1909.32,1911.1,1912.63,1913.66,1914.15,1914.69,1915.29,1915.85,1916.28,1916.69,1916.87,1917.05,1917.24,1917.44,1917.7,1917.98,1918.25,1918.52,1918.75,1918.94,1919.11,1919.25,1919.4,1919.55,1919.71,1919.86,1920.01,1920.14,1920.27,1920.39
2013,2,17,13,1953.87,13.8925,1907.16,1909.32,1911.1,1912.63,1913.52,1913.75,1914.08,1914.62,1915.15,1915.63,1916.1,1916.38,1916.65,1916.84,1917.02,1917.21,1917.4,1917.65,1917.93,1918.2,1918.47,1918.71,1918.91,1919.08,1919.23,1919.37,1919.53,1919.68,1919.83,1919.99,1920.12
2013,2,17,14,1959.41,14.3384,1906.63,1908.07,1909.5,1910.91,1912.04,1912.89,1913.51,1913.74,1914.04,1914.57,1915.1,1915.59,1916.07,1916.35,1916.62,1916.81,1917,1917.19,1917.38,1917.62,1917.9,1918.17,1918.44,1918.69,1918.88,1919.07,1919.21,1919.36,1919.51,1919.66,1919.82
2013,2,17,15,1961.03,18.039,1905.91,1906.39,1907.22,1908.25,1909.47,1910.88,1912.06,1912.84,1913.49,1913.74,1914.02,1914.56,1915.1,1915.57,1916.04,1916.34,1916.61,1916.81,1916.99,1917.18,1917.38,1917.62,1917.89,1918.17,1918.44,1918.69,1918.88,1919.06,1919.21,1919.35,1919.51
2013,2,17,16,1967.76,12.8885,1905.49,1905.6,1905.88,1906.27,1906.96,1907.96,1909.11,1910.52,1911.81,1912.66,1913.45,1913.67,1913.89,1914.42,1914.96,1915.45,1915.94,1916.27,1916.55,1916.76,1916.94,1917.13,1917.33,1917.55,1917.82,1918.09,1918.37,1918.64,1918.83,1919.02,1919.17
2013,2,17,17,1963.19,23.5555,1905.1,1905.31,1905.46,1905.57,1905.8,1906.14,1906.71,1907.68,1908.75,1910.14,1911.49,1912.45,1913.4,1913.61,1913.8,1914.28,1914.81,1915.32,1915.82,1916.19,1916.48,1916.71,1916.9,1917.08,1917.27,1917.48,1917.74,1918.01,1918.3,1918.58,1918.78
2013,2,17,18,1945.71,8.56499,1904.07,1904.66,1905.02,1905.25,1905.42,1905.53,1905.7,1905.98,1906.4,1907.3,1908.26,1909.63,1911,1912.13,1913.25,1913.54,1913.68,1914.09,1914.61,1915.13,1915.66,1916.08,1916.38,1916.65,1916.83,1917.02,1917.2,1917.39,1917.65,1917.9,1918.2
2013,2,17,19,1934.73,10.4071,1903.07,1903.33,1903.83,1904.48,1904.93,1905.18,1905.37,1905.49,1905.62,1905.81,1906.07,1906.9,1907.74,1909.08,1910.42,1911.74,1913.05,1913.47,1913.55,1913.88,1914.39,1914.92,1915.48,1915.96,1916.28,1916.57,1916.76,1916.95,1917.12,1917.29,1917.54
2013,2,17,20,1928.54,3.11779,1902.87,1902.95,1903.09,1903.28,1903.7,1904.36,1904.88,1905.13,1905.35,1905.47,1905.59,1905.75,1905.92,1906.72,1907.53,1908.79,1910.12,1911.48,1912.85,1913.44,1913.51,1913.78,1914.28,1914.8,1915.37,1915.89,1916.21,1916.53,1916.72,1916.92,1917.08
2013,2,17,21,1924.24,1.56862,1902.53,1902.73,1902.86,1902.93,1903.05,1903.22,1903.56,1904.23,1904.81,1905.07,1905.32,1905.44,1905.56,1905.7,1905.84,1906.53,1907.32,1908.49,1909.81,1911.19,1912.61,1913.39,1913.46,1913.67,1914.16,1914.67,1915.25,1915.81,1916.14,1916.47,1916.68
2013,2,17,22,1952.99,3.30404,1902.26,1902.35,1902.52,1902.72,1902.86,1902.93,1903.05,1903.24,1903.53,1904.19,1904.81,1905.06,1905.31,1905.43,1905.55,1905.71,1905.87,1906.5,1907.31,1908.43,1909.76,1911.11,1912.47,1913.4,1913.48,1913.65,1914.14,1914.64,1915.21,1915.79,1916.12
2013,2,17,23,1931.25,3.53893,1902.23,1902.31,1902.48,1902.7,1902.84,1902.91,1902.99,1903.12,1903.3,1903.69,1904.07,1904.45,1904.83,1905.07,1905.31,1905.44,1905.56,1905.75,1905.96,1906.56,1907.42,1908.51,1909.86,1911.17,1912.42,1913.42,1913.53,1913.67,1914.18,1914.68,1915.23
