Yr,Mon,Day,Hr,Min,CH4,C2H6
2014,6,2,9,45,2034.87,4.11692
2014,6,2,9,50,2034.23,4.10406
2014,6,2,9,55,2036.52,4.13842
2014,6,2,10,0,2038.49,3.93256
2014,6,2,10,5,2040.96,3.53167
2014,6,2,10,10,2033.22,3.8869
2014,6,2,10,15,2029.9,4.04282
2014,6,2,10,20,NA,4.25135
2014,6,2,10,25,2017.01,4.06095
2014,6,2,10,30,2033.51,4.22986
2014,6,2,10,35,2038.85,3.7038
2014,6,2,10,40,2026.47,NA
2014,6,2,10,45,2010.72,NA
2014,6,2,10,50,2023.76,NA
2014,6,2,10,55,2022.92,NA
2014,6,2,11,0,2034.12,NA
2014,6,2,11,5,2027.08,NA
2014,6,2,11,10,2017.41,NA
2014,6,2,11,15,2009.56,NA
2014,6,2,11,20,2003.78,NA
2014,6,2,11,25,2002.34,NA
2014,6,2,11,30,1996.03,NA
2014,6,2,11,35,2003.27,NA
2014,6,2,11,40,1990.6,NA
2014,6,2,11,45,1995.52,NA
2014,6,2,11,50,1995.32,NA
2014,6,2,11,55,1990.91,NA
2014,6,2,12,0,1988.76,NA
2014,6,2,12,5,1982.91,NA
2014,6,2,12,10,1981.88,NA
2014,6,2,12,15,1974.25,NA
2014,6,2,12,20,1977.37,NA
2014,6,2,12,25,1981.13,NA
2014,6,2,12,30,1986.19,NA
2014,6,2,12,35,1981.52,NA
2014,6,2,12,40,1977.02,NA
2014,6,2,12,45,1977.72,NA
2014,6,2,12,50,1981.3,NA
2014,6,2,12,55,1980.4,NA
2014,6,2,13,0,1980.17,NA
2014,6,2,13,5,1977.84,NA
2014,6,2,13,10,1984.03,NA
2014,6,2,13,15,1983.71,NA
2014,6,2,13,20,1986.69,NA
2014,6,2,13,25,1974.82,NA
2014,6,2,13,30,1974.67,NA
2014,6,2,13,35,1974.46,NA
2014,6,2,13,40,1976.6,NA
2014,6,2,13,45,1979.09,NA
2014,6,2,13,50,NA,NA
2014,6,2,13,55,NA,NA
2014,6,2,14,0,1978.36,NA
2014,6,2,14,5,1977.25,NA
2014,6,2,14,10,1979.64,NA
2014,6,2,14,15,1972.82,NA
2014,6,2,14,20,1968.32,NA
2014,6,2,14,25,1968.15,NA
2014,6,2,14,30,1968.81,NA
2014,6,2,14,35,1961.39,NA
2014,6,2,14,40,1958.23,NA
2014,6,2,14,45,1959.5,NA
2014,6,2,14,50,1957.78,NA
2014,6,2,14,55,1953.76,NA
2014,6,2,15,0,1956.57,NA
2014,6,2,15,5,1950.65,NA
2014,6,2,15,10,1942.72,NA
2014,6,2,15,15,1944.93,NA
2014,6,2,15,20,1945.03,NA
2014,6,2,15,25,1948.77,NA
2014,6,2,15,30,NA,NA
2014,6,2,15,35,NA,NA
2014,6,2,15,40,NA,NA
2014,6,2,15,45,NA,NA
2014,6,2,15,50,NA,NA
2014,6,2,15,55,NA,NA
2014,6,2,16,0,NA,NA
2014,6,2,16,5,NA,NA
2014,6,2,16,10,NA,NA
2014,6,2,16,15,NA,NA
2014,6,2,16,20,NA,NA
2014,6,2,16,25,NA,NA
2014,6,2,16,30,NA,NA
2014,6,2,16,35,NA,NA
2014,6,2,16,40,NA,NA
2014,6,2,16,45,NA,NA
2014,6,2,16,50,NA,NA
2014,6,2,16,55,NA,NA
2014,6,2,17,0,1931.61,NA
2014,6,2,17,5,1925.21,NA
2014,6,2,17,10,1932.89,NA
2014,6,2,17,15,1924.06,NA
2014,6,2,17,20,1927.8,NA
2014,6,2,17,25,1917.86,NA
2014,6,2,17,30,1925.15,NA
2014,6,2,17,35,1923.39,NA
2014,6,2,17,40,1920.74,NA
2014,6,2,17,45,1924.18,NA
2014,6,2,17,50,1925.73,NA
2014,6,2,17,55,1929.17,NA
2014,6,2,18,0,1926.04,NA
2014,6,2,18,5,1923.12,NA
2014,6,2,18,10,1926.38,NA
2014,6,2,18,15,1926.22,NA
2014,6,2,18,20,1929.91,NA
2014,6,2,18,25,1923.72,NA
2014,6,2,18,30,1933.73,NA
2014,6,2,18,35,1944.39,NA
2014,6,2,18,40,1942.96,NA
2014,6,2,18,45,1935.3,NA
2014,6,2,18,50,1933.16,NA
2014,6,2,18,55,1934.39,NA
2014,6,2,19,0,1930.44,NA
2014,6,2,19,5,1935.95,NA
2014,6,2,19,10,1945.07,NA
2014,6,2,19,15,1935.39,NA
2014,6,2,19,20,1927.4,NA
2014,6,2,19,25,1930.47,NA
2014,6,2,19,30,1933.69,NA
2014,6,2,19,35,1932.58,NA
2014,6,2,19,40,1929.29,NA
2014,6,2,19,45,1924.63,NA
2014,6,2,19,50,1932.81,NA
2014,6,2,19,55,1931.54,NA
2014,6,2,20,0,1930.91,NA
2014,6,2,20,5,1933.32,NA
2014,6,2,20,10,1929.02,NA
2014,6,2,20,15,1937.79,NA
2014,6,2,20,20,1930.8,NA
2014,6,2,20,25,1935.16,NA
2014,6,2,20,30,1933.11,NA
2014,6,2,20,35,1936.84,NA
2014,6,2,20,40,1933.52,NA
2014,6,2,20,45,1935.69,NA
2014,6,2,20,50,1938.75,NA
2014,6,2,20,55,1928.39,NA
2014,6,2,21,0,1926.33,NA
2014,6,2,21,5,1933.1,NA
2014,6,2,21,10,1934.15,NA
2014,6,2,21,15,1933.03,NA
2014,6,2,21,20,1936.9,NA
2014,6,2,21,25,1929.07,NA
2014,6,2,21,30,1925.98,NA
2014,6,2,21,35,1934.68,NA
2014,6,2,21,40,1938.16,NA
2014,6,2,21,45,1938.6,NA
2014,6,2,21,50,1935.8,NA
2014,6,2,21,55,1927.86,NA
2014,6,2,22,0,1928.68,NA
2014,6,2,22,5,1933.35,NA
2014,6,2,22,10,1928.42,NA
2014,6,2,22,15,1926.9,NA
2014,6,2,22,20,1932.39,NA
2014,6,2,22,25,1935.87,NA
2014,6,2,22,30,1941.09,NA
2014,6,2,22,35,1931.13,NA
2014,6,2,22,40,1939.32,NA
2014,6,2,22,45,1952,NA
2014,6,2,22,50,1957.85,NA
2014,6,2,22,55,1955.93,NA
2014,6,2,23,0,1964.76,NA
2014,6,2,23,5,1969.63,NA
2014,6,2,23,10,1969.81,NA
2014,6,2,23,15,1968.98,NA
2014,6,2,23,20,1975.99,NA
2014,6,2,23,25,1972.94,NA
2014,6,2,23,30,1975.55,NA
2014,6,2,23,35,1981.09,NA
2014,6,2,23,40,1978.01,NA
2014,6,2,23,45,1978.64,NA
2014,6,2,23,50,1993.17,NA
2014,6,2,23,55,1991.23,NA
2014,6,3,0,0,1989.68,NA
2014,6,3,0,5,1996.51,NA
2014,6,3,0,10,2000.61,NA
2014,6,3,0,15,1989.86,NA
2014,6,3,0,20,1986.51,NA
2014,6,3,0,25,1982.3,NA
2014,6,3,0,30,1996.9,NA
2014,6,3,0,35,NA,NA
2014,6,3,0,40,1988.14,NA
2014,6,3,0,45,1989.99,NA
2014,6,3,0,50,1987.89,NA
2014,6,3,0,55,1985.28,NA
2014,6,3,1,0,1983.59,NA
2014,6,3,1,5,1990.54,NA
2014,6,3,1,10,1987.83,NA
2014,6,3,1,15,1990.99,NA
2014,6,3,1,20,1979.21,NA
2014,6,3,1,25,1987.13,NA
2014,6,3,1,30,1988.54,NA
2014,6,3,1,35,1988.37,NA
2014,6,3,1,40,1987.28,NA
2014,6,3,1,45,1986.64,NA
2014,6,3,1,50,1983.53,NA
2014,6,3,1,55,1985.81,NA
2014,6,3,2,0,1986.67,NA
2014,6,3,2,5,1988.54,NA
2014,6,3,2,10,1984.59,NA
2014,6,3,2,15,1989.47,NA
2014,6,3,2,20,1989.18,NA
2014,6,3,2,25,1997.12,3.17444
2014,6,3,2,30,1997.31,3.16675
2014,6,3,2,35,1997.66,3.19407
2014,6,3,2,40,2002.32,3.32956
2014,6,3,2,45,2004.54,3.34476
2014,6,3,2,50,2005.8,3.38659
2014,6,3,2,55,2005.96,3.39275
2014,6,3,3,0,2004.11,3.37249
2014,6,3,3,5,1999.74,3.22938
2014,6,3,3,10,2000.57,2.96493
2014,6,3,3,15,1993.62,2.8912
2014,6,3,3,20,1999.64,3.0916
2014,6,3,3,25,2000.43,3.17513
2014,6,3,3,30,1992.9,3.08995
2014,6,3,3,35,1984.85,3.00728
2014,6,3,3,40,1985.97,2.9328
2014,6,3,3,45,1986.31,2.88141
2014,6,3,3,50,1977.1,2.73568
2014,6,3,3,55,1982.59,2.81487
2014,6,3,4,0,1986.21,2.87398
2014,6,3,4,5,1986.33,2.78698
2014,6,3,4,10,1984.18,2.74547
2014,6,3,4,15,1985.63,2.75904
2014,6,3,4,20,1993.08,2.92515
2014,6,3,4,25,1989.08,2.85279
2014,6,3,4,30,1985.86,2.81291
2014,6,3,4,35,1982.16,2.66949
2014,6,3,4,40,1987.4,2.89283
2014,6,3,4,45,1985.67,2.90419
2014,6,3,4,50,1988.56,2.98919
2014,6,3,4,55,1992.65,3.06498
2014,6,3,5,0,1999.99,3.19299
2014,6,3,5,5,1984.92,2.94163
2014,6,3,5,10,1999.16,3.11716
2014,6,3,5,15,2009.32,3.37096
2014,6,3,5,20,2015.62,3.5605
2014,6,3,5,25,2018.91,3.57782
2014,6,3,5,30,2018.12,3.68062
2014,6,3,5,35,1997.53,3.40021
2014,6,3,5,40,1995.73,3.33575
2014,6,3,5,45,2003.89,3.45319
2014,6,3,5,50,2013.57,3.59741
2014,6,3,5,55,2010.93,3.56747
2014,6,3,6,0,2016.38,3.67396
2014,6,3,6,5,2030.35,3.94711
2014,6,3,6,10,2024.92,3.70007
2014,6,3,6,15,2025.52,3.69002
2014,6,3,6,20,2044.91,3.88576
2014,6,3,6,25,2051.83,3.94321
2014,6,3,6,30,2046.22,3.81331
2014,6,3,6,35,2055.55,3.86627
2014,6,3,6,40,2063.51,3.9866
2014,6,3,6,45,2042.25,3.43927
2014,6,3,6,50,2037.19,3.17323
2014,6,3,6,55,2032.08,3.15165
2014,6,3,7,0,2023.49,2.93256
2014,6,3,7,5,2014.36,2.83115
2014,6,3,7,10,2021.99,3.11121
2014,6,3,7,15,2041.65,3.35355
2014,6,3,7,20,2053.84,3.45196
2014,6,3,7,25,2082.02,3.90913
2014,6,3,7,30,2097.13,4.11812
2014,6,3,7,35,2096.8,4.28025
2014,6,3,7,40,2089.22,4.09507
2014,6,3,7,45,2078.78,3.86439
2014,6,3,7,50,2086.16,3.98189
2014,6,3,7,55,2096.64,4.18161
2014,6,3,8,0,2104.57,4.37033
2014,6,3,8,5,2102.73,4.52074
2014,6,3,8,10,2104.13,4.36209
2014,6,3,8,15,2061.49,3.58786
2014,6,3,8,20,2080.75,3.79004
2014,6,3,8,25,2122.04,4.31635
2014,6,3,8,30,2139.07,4.70453
2014,6,3,8,35,2139.2,4.91236
2014,6,3,8,40,2137.54,4.39273
2014,6,3,8,45,NA,3.75939
2014,6,3,8,50,2113.44,4.00987
2014,6,3,8,55,2115.32,4.02345
2014,6,3,9,0,2142.45,4.49208
2014,6,3,9,5,2140.07,4.68301
2014,6,3,9,10,2128.28,4.44301
2014,6,3,9,15,2124.77,4.25535
2014,6,3,9,20,2130.8,4.29731
2014,6,3,9,25,2136.04,4.34205
2014,6,3,9,30,2144.9,4.44314
2014,6,3,9,35,2171.01,4.9739
2014,6,3,9,40,2168.87,4.8107
2014,6,3,9,45,2167.97,4.59162
2014,6,3,9,50,2164.69,4.45493
2014,6,3,9,55,2189.86,4.91032
2014,6,3,10,0,2166.34,4.57838
2014,6,3,10,5,2170.13,4.70685
2014,6,3,10,10,2182.25,4.91366
2014,6,3,10,15,2202.82,5.11603
2014,6,3,10,20,2173.93,4.69309
2014,6,3,10,25,2091.53,3.64488
2014,6,3,10,30,2056.49,3.29042
2014,6,3,10,35,2067.05,3.33672
2014,6,3,10,40,2095.97,3.98404
2014,6,3,10,45,2094.17,3.86435
2014,6,3,10,50,2087.86,3.85939
2014,6,3,10,55,2146.71,4.4106
2014,6,3,11,0,2130.81,4.34052
2014,6,3,11,5,2141.98,4.73382
2014,6,3,11,10,2138.01,4.80073
2014,6,3,11,15,2126.82,4.58634
2014,6,3,11,20,2129.6,4.63874
2014,6,3,11,25,2142.52,4.85297
2014,6,3,11,30,2143.56,4.9679
2014,6,3,11,35,2169.89,5.49612
2014,6,3,11,40,2169.93,5.61837
2014,6,3,11,45,2200.46,5.93635
2014,6,3,11,50,2187.36,5.77436
2014,6,3,11,55,2148.75,5.17118
2014,6,3,12,0,2138.15,4.9573
2014,6,3,12,5,2148.79,5.05282
2014,6,3,12,10,2150.51,4.95308
2014,6,3,12,15,2140.84,4.78856
2014,6,3,12,20,2127.53,4.63815
2014,6,3,12,25,2123.4,4.61235
2014,6,3,12,30,2134.93,4.76714
2014,6,3,12,35,2057.14,3.94205
2014,6,3,12,40,2066.14,3.81918
2014,6,3,12,45,2105.09,4.24492
2014,6,3,12,50,2113.17,4.42737
2014,6,3,12,55,2098.39,4.2906
2014,6,3,13,0,2071.6,3.81429
2014,6,3,13,5,2067.61,3.62351
2014,6,3,13,10,2075.15,3.86156
2014,6,3,13,15,2076.48,3.99144
2014,6,3,13,20,2065.17,3.7487
2014,6,3,13,25,2064.4,3.76015
2014,6,3,13,30,2067,3.83363
2014,6,3,13,35,2081.78,3.99738
2014,6,3,13,40,2077.72,3.74756
2014,6,3,13,45,2066.45,3.48357
2014,6,3,13,50,2040.8,3.35154
2014,6,3,13,55,2026.65,3.2146
2014,6,3,14,0,2045.14,3.45479
2014,6,3,14,5,1999.47,2.91276
2014,6,3,14,10,1983.42,2.71509
2014,6,3,14,15,1983.53,2.72134
2014,6,3,14,20,1981.33,2.75334
2014,6,3,14,25,1990.86,2.9359
2014,6,3,14,30,1991.12,2.89681
2014,6,3,14,35,1989.05,2.89736
2014,6,3,14,40,1992.81,2.9438
2014,6,3,14,45,1991.63,2.9639
2014,6,3,14,50,1994.82,3.03017
2014,6,3,14,55,1997.44,3.10016
2014,6,3,15,0,2002.67,3.13605
2014,6,3,15,5,2007.23,3.18276
2014,6,3,15,10,2009.49,3.09451
2014,6,3,15,15,2013.92,3.21204
2014,6,3,15,20,2012.45,3.20398
2014,6,3,15,25,2012.96,3.22944
2014,6,3,15,30,1951.36,2.29592
2014,6,3,15,35,1950.04,2.23816
2014,6,3,15,40,1945,2.22223
2014,6,3,15,45,1941.98,2.1982
2014,6,3,15,50,1942.31,2.26264
2014,6,3,15,55,1949.58,2.40356
2014,6,3,16,0,1948.37,2.37098
2014,6,3,16,5,1944.98,2.29504
2014,6,3,16,10,1950.06,2.34502
2014,6,3,16,15,1960.48,2.51524
2014,6,3,16,20,1953.1,2.34959
2014,6,3,16,25,1961.04,2.30603
2014,6,3,16,30,1967.25,2.29256
2014,6,3,16,35,1965.29,2.48873
2014,6,3,16,40,1965.13,2.17652
2014,6,3,16,45,1961.41,2.30212
2014,6,3,16,50,1949.87,2.23232
2014,6,3,16,55,1964.9,2.31496
2014,6,3,17,0,1967.55,2.37854
2014,6,3,17,5,1953.12,2.25982
2014,6,3,17,10,1948.56,2.11945
2014,6,3,17,15,1941.93,2.13074
2014,6,3,17,20,1943.69,2.26844
2014,6,3,17,25,1950.87,2.14432
2014,6,3,17,30,1959.2,2.19169
2014,6,3,17,35,1962.58,2.31744
2014,6,3,17,40,1955.03,2.22846
2014,6,3,17,45,1949.71,2.25951
2014,6,3,17,50,1950.78,2.1978
2014,6,3,17,55,1957.56,2.32357
2014,6,3,18,0,1957.31,2.38654
2014,6,3,18,5,1976.4,2.53523
2014,6,3,18,10,1978.34,2.92939
2014,6,3,18,15,1960.83,2.84394
2014,6,3,18,20,1958.09,2.72378
2014,6,3,18,25,1954.77,2.6591
2014,6,3,18,30,1962.31,2.94731
2014,6,3,18,35,1955.36,2.88278
2014,6,3,18,40,1953.99,2.90401
2014,6,3,18,45,1956.02,2.92833
2014,6,3,18,50,1953.71,2.72301
2014,6,3,18,55,1952.86,2.7797
2014,6,3,19,0,1953.63,2.85097
2014,6,3,19,5,1963.09,3.14607
2014,6,3,19,10,1950.94,2.73074
2014,6,3,19,15,1954.81,2.72632
2014,6,3,19,20,1951.14,2.72685
2014,6,3,19,25,1954.33,2.68801
2014,6,3,19,30,1958.34,2.67033
2014,6,3,19,35,1955.75,2.56867
2014,6,3,19,40,1954.98,2.74772
2014,6,3,19,45,1953.45,2.61806
2014,6,3,19,50,1952.84,2.58904
2014,6,3,19,55,1956.41,2.63936
2014,6,3,20,0,1946.75,2.46376
2014,6,3,20,5,1943,2.38361
2014,6,3,20,10,1937.29,2.2543
2014,6,3,20,15,1947.74,2.47478
2014,6,3,20,20,1946.15,2.51078
2014,6,3,20,25,1937.68,2.41269
2014,6,3,20,30,1943.18,2.55341
2014,6,3,20,35,1944.83,2.62296
2014,6,3,20,40,1950.19,2.89232
2014,6,3,20,45,1932.59,2.5191
2014,6,3,20,50,1932.68,2.49706
2014,6,3,20,55,1940.15,2.6101
2014,6,3,21,0,1944.27,NA
2014,6,3,21,5,1938.49,NA
2014,6,3,21,10,1940.82,NA
2014,6,3,21,15,1944.51,NA
2014,6,3,21,20,1951.91,NA
2014,6,3,21,25,1951.56,NA
2014,6,3,21,30,1938.55,NA
2014,6,3,21,35,1940.16,NA
2014,6,3,21,40,1939.99,NA
2014,6,3,21,45,1950.61,NA
2014,6,3,21,50,1954.51,2.59113
2014,6,3,21,55,1957.2,2.68285
2014,6,3,22,0,1947.44,2.31294
2014,6,3,22,5,1943,2.35439
2014,6,3,22,10,1941.99,2.44458
2014,6,3,22,15,1939.38,2.29671
2014,6,3,22,20,1936.29,2.1786
2014,6,3,22,25,1932.7,2.11383
2014,6,3,22,30,1951.03,2.41519
2014,6,3,22,35,1941.98,2.36759
2014,6,3,22,40,1937.83,2.18799
2014,6,3,22,45,1941.53,2.20536
2014,6,3,22,50,1930.84,2.03542
2014,6,3,22,55,1937.61,2.1849
2014,6,3,23,0,1945.43,2.27217
2014,6,3,23,5,1945.75,2.2557
2014,6,3,23,10,1953.55,2.49768
2014,6,3,23,15,1947.04,2.33311
2014,6,3,23,20,1946.19,2.34551
2014,6,3,23,25,1947,2.32332
2014,6,3,23,30,1942.28,2.24411
2014,6,3,23,35,1942.85,2.28563
2014,6,3,23,40,1931.95,2.08927
2014,6,3,23,45,1929.59,2.00349
2014,6,3,23,50,1934.08,2.05369
2014,6,3,23,55,1944.26,2.26521
2014,6,4,0,0,1944.67,2.19969
2014,6,4,0,5,1932.92,2.13106
2014,6,4,0,10,1940.97,2.3546
2014,6,4,0,15,1943.59,2.3891
2014,6,4,0,20,1938.41,2.16011
2014,6,4,0,25,1945.88,2.30277
2014,6,4,0,30,1929.86,2.02806
2014,6,4,0,35,1944.28,2.29651
2014,6,4,0,40,1967.11,2.73029
2014,6,4,0,45,1981.63,2.95634
2014,6,4,0,50,1978.29,2.77022
2014,6,4,0,55,1944.52,2.29334
2014,6,4,1,0,NA,2.36009
2014,6,4,1,5,1947.47,2.59947
2014,6,4,1,10,1947.68,2.43349
2014,6,4,1,15,1952.3,2.49029
2014,6,4,1,20,1938.12,2.25969
2014,6,4,1,25,1940.97,2.52731
2014,6,4,1,30,1935.23,2.49307
2014,6,4,1,35,1957.07,2.84367
2014,6,4,1,40,1956.39,2.76218
2014,6,4,1,45,1950.28,2.55968
2014,6,4,1,50,1946.68,2.48915
2014,6,4,1,55,1951.42,2.54481
2014,6,4,2,0,1939.8,2.37812
2014,6,4,2,5,1937.98,2.33404
2014,6,4,2,10,1937.16,2.29888
2014,6,4,2,15,1932.75,2.29475
2014,6,4,2,20,1947.59,2.45447
2014,6,4,2,25,1939.26,2.45222
2014,6,4,2,30,1948.9,2.66274
2014,6,4,2,35,1947.12,2.74581
2014,6,4,2,40,1941.86,2.39145
2014,6,4,2,45,1945,2.4018
2014,6,4,2,50,1938.89,2.25552
2014,6,4,2,55,1941.63,2.34218
2014,6,4,3,0,1965.03,2.7049
2014,6,4,3,5,1986.33,3.08652
2014,6,4,3,10,1958.27,2.60423
2014,6,4,3,15,1946.46,2.43489
2014,6,4,3,20,1933.39,2.31508
2014,6,4,3,25,1940.87,2.40838
2014,6,4,3,30,1948.74,2.52327
2014,6,4,3,35,1964.84,2.71524
2014,6,4,3,40,1955.47,2.56155
2014,6,4,3,45,1961.14,2.64762
2014,6,4,3,50,1970.34,2.75014
2014,6,4,3,55,1978.92,2.93324
2014,6,4,4,0,1976.25,2.8414
2014,6,4,4,5,1990.31,3.09876
2014,6,4,4,10,1997.86,3.14294
2014,6,4,4,15,2004.37,3.2357
2014,6,4,4,20,1985.89,3.06955
2014,6,4,4,25,1986.2,3.08287
2014,6,4,4,30,1987.87,3.04438
2014,6,4,4,35,2010.51,3.28731
2014,6,4,4,40,2001.56,3.13955
2014,6,4,4,45,2013.58,3.37182
2014,6,4,4,50,2003.87,3.2351
2014,6,4,4,55,1999.26,3.16394
2014,6,4,5,0,1991.47,2.90866
2014,6,4,5,5,1995.32,2.99499
2014,6,4,5,10,1984.4,2.87326
2014,6,4,5,15,1979.63,2.84123
2014,6,4,5,20,2005.33,3.23812
2014,6,4,5,25,2024.52,3.62242
2014,6,4,5,30,1997.2,3.18328
2014,6,4,5,35,2010.25,3.62175
2014,6,4,5,40,2007.96,3.44644
2014,6,4,5,45,2015.44,3.46145
2014,6,4,5,50,2015.91,3.40111
2014,6,4,5,55,2005.9,3.27349
2014,6,4,6,0,2005.07,3.32801
2014,6,4,6,5,2003.82,3.29575
2014,6,4,6,10,2002.02,3.20868
2014,6,4,6,15,2013.63,3.35364
2014,6,4,6,20,2008.16,3.34978
2014,6,4,6,25,1991.84,3.17525
2014,6,4,6,30,2004.21,3.41316
2014,6,4,6,35,1999.97,3.32568
2014,6,4,6,40,1993.45,3.25174
2014,6,4,6,45,2005.32,3.48625
2014,6,4,6,50,2002.51,3.40232
2014,6,4,6,55,1980.99,3.11948
2014,6,4,7,0,1983.93,3.18481
2014,6,4,7,5,1994.77,3.25313
2014,6,4,7,10,1998.13,3.28392
2014,6,4,7,15,1994.89,3.22097
2014,6,4,7,20,1998.08,3.3637
2014,6,4,7,25,2003.13,3.41894
2014,6,4,7,30,1994.03,3.38436
2014,6,4,7,35,2044.28,3.7922
2014,6,4,7,40,2043.51,4.01692
2014,6,4,7,45,2069.81,4.37147
2014,6,4,7,50,2016.85,3.6053
2014,6,4,7,55,2007.48,3.52766
2014,6,4,8,0,2004.85,3.44718
2014,6,4,8,5,2001.93,3.36926
2014,6,4,8,10,1968.98,2.7935
2014,6,4,8,15,1971.35,2.85574
2014,6,4,8,20,1999.77,3.36564
2014,6,4,8,25,1986.28,3.18194
2014,6,4,8,30,1997.9,3.27515
2014,6,4,8,35,1995.49,3.12614
2014,6,4,8,40,2002.77,3.30959
2014,6,4,8,45,2014.71,3.501
2014,6,4,8,50,2032.5,3.77326
2014,6,4,8,55,2028.61,3.70455
2014,6,4,9,0,2025.37,3.58403
2014,6,4,9,5,2019.75,3.56392
2014,6,4,9,10,2025.39,3.55451
2014,6,4,9,15,2031.8,3.62564
2014,6,4,9,20,2052.94,3.95301
2014,6,4,9,25,1982.29,2.86371
2014,6,4,9,30,1986.64,2.85444
2014,6,4,9,35,1991.97,2.62689
2014,6,4,9,40,1999.53,2.56352
2014,6,4,9,45,2013.56,2.79323
2014,6,4,9,50,2003.3,2.8985
2014,6,4,9,55,1976.87,2.54342
2014,6,4,10,0,1967.73,2.43162
2014,6,4,10,5,1974.85,2.55834
2014,6,4,10,10,1973.81,2.71458
2014,6,4,10,15,1980.88,2.71625
2014,6,4,10,20,2011.57,3.25552
2014,6,4,10,25,1968.38,2.66797
2014,6,4,10,30,1960.78,2.48113
2014,6,4,10,35,1972.45,2.75399
2014,6,4,10,40,1977.7,2.67585
2014,6,4,10,45,1952.21,2.31496
2014,6,4,10,50,1947.46,2.20434
2014,6,4,10,55,1944.9,2.16017
2014,6,4,11,0,1935.66,1.99824
2014,6,4,11,5,1934.56,2.04795
2014,6,4,11,10,1982.71,2.83782
2014,6,4,11,15,1999.24,2.83483
2014,6,4,11,20,1969.33,2.53857
2014,6,4,11,25,1959.97,2.39252
2014,6,4,11,30,1972.72,2.63652
2014,6,4,11,35,1990.48,2.79407
2014,6,4,11,40,1984.85,2.96446
2014,6,4,11,45,1994.72,3.11368
2014,6,4,11,50,2038.3,3.66763
2014,6,4,11,55,2041.69,3.78676
2014,6,4,12,0,2042.21,3.79721
2014,6,4,12,5,1972.48,2.67482
2014,6,4,12,10,1978.37,2.88594
2014,6,4,12,15,1957.79,2.65152
2014,6,4,12,20,1999.09,3.31061
2014,6,4,12,25,2052.26,4.07609
2014,6,4,12,30,2004.17,3.41918
2014,6,4,12,35,1967.9,3.17608
2014,6,4,12,40,1977.58,2.87074
2014,6,4,12,45,1972.61,2.79523
2014,6,4,12,50,1982.39,2.92497
2014,6,4,12,55,1982.09,2.98464
2014,6,4,13,0,1979.71,2.91089
2014,6,4,13,5,1958.66,2.69596
2014,6,4,13,10,1960.61,2.52701
2014,6,4,13,15,1951.46,2.45875
2014,6,4,13,20,1950.85,2.41356
2014,6,4,13,25,1947.64,2.3605
2014,6,4,13,30,1951.82,2.38428
2014,6,4,13,35,1968.84,2.45747
2014,6,4,13,40,1971.29,2.70912
2014,6,4,13,45,1980.1,2.70739
2014,6,4,13,50,1972.78,2.62518
2014,6,4,13,55,1988.97,2.9866
2014,6,4,14,0,1967.07,2.59993
2014,6,4,14,5,1956.36,2.52743
2014,6,4,14,10,1965.24,2.69613
2014,6,4,14,15,1952,2.50739
2014,6,4,14,20,1954.94,2.53795
2014,6,4,14,25,1960.95,2.61174
2014,6,4,14,30,1981.16,3.04514
2014,6,4,14,35,1967.03,2.71446
2014,6,4,14,40,1973.29,2.90131
2014,6,4,14,45,1967.96,2.76812
2014,6,4,14,50,1973.01,2.92625
2014,6,4,14,55,1970.16,2.83606
2014,6,4,15,0,1987.93,3.27256
2014,6,4,15,5,1968.75,2.75144
2014,6,4,15,10,1954.41,2.78809
2014,6,4,15,15,1954.81,2.83726
2014,6,4,15,20,1955.6,2.8591
2014,6,4,15,25,1954.09,2.88499
2014,6,4,15,30,1958.5,2.99162
2014,6,4,15,35,1957.01,2.97948
2014,6,4,15,40,1958.3,3.11454
2014,6,4,15,45,1971.17,3.21216
2014,6,4,15,50,1953.04,2.92764
2014,6,4,15,55,1973.3,3.09697
2014,6,4,16,0,1982.3,2.88282
2014,6,4,16,5,1990.74,2.81692
2014,6,4,16,10,1990.93,2.6954
2014,6,4,16,15,2004.84,2.77682
2014,6,4,16,20,1979.27,2.49652
2014,6,4,16,25,1987.06,2.62781
2014,6,4,16,30,1978.84,2.39231
2014,6,4,16,35,1969.76,2.36433
2014,6,4,16,40,1973.58,2.46927
2014,6,4,16,45,1979.84,2.55351
2014,6,4,16,50,1987.34,2.52565
2014,6,4,16,55,1986.7,2.46599
2014,6,4,17,0,1965.57,2.33055
2014,6,4,17,5,1963.3,2.32305
2014,6,4,17,10,1981.45,2.90395
2014,6,4,17,15,NA,2.60875
2014,6,4,17,20,1967.37,2.63662
2014,6,4,17,25,1964.36,2.77555
2014,6,4,17,30,1984.04,2.97593
2014,6,4,17,35,1992.17,2.87613
2014,6,4,17,40,1982.24,2.85569
2014,6,4,17,45,1952.26,2.68562
2014,6,4,17,50,1964.31,2.7522
2014,6,4,17,55,1966.49,2.81659
2014,6,4,18,0,1968.16,2.83611
2014,6,4,18,5,1977.19,2.81711
2014,6,4,18,10,1974.09,2.87278
2014,6,4,18,15,1944.06,2.67856
2014,6,4,18,20,1938.51,2.63382
2014,6,4,18,25,1966.79,2.79326
2014,6,4,18,30,1944.17,2.57654
2014,6,4,18,35,1937.93,2.49417
2014,6,4,18,40,1965.15,2.83444
2014,6,4,18,45,1969.75,2.9825
2014,6,4,18,50,1965.88,3.11496
2014,6,4,18,55,1965.65,3.21722
